Video ID,PhraseEmoji
2020-0205-103411-119592,"[{""phrase"": ""crane lifting heavy load"", ""emoji"": '🏗️'}, {""phrase"": ""truck transporting materials on city street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles moving on busy city street"", ""emoji"": '🚌'}, {""phrase"": ""construction work on city street"", ""emoji"": '🏗️'}, {""phrase"": ""traffic flowing under city bridge"", ""emoji"": '🌉'}]"
2020-0207-151349-043225,"[{""phrase"": ""cars moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""truck driving on one way street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles moving on urban road"", ""emoji"": '🛣️'}, {""phrase"": ""cars driving under city bridge"", ""emoji"": '🌉'}, {""phrase"": ""median separating city traffic lanes"", ""emoji"": '⚖️'}]"
2020-0228-150133-042547,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": 👥}, {""phrase"": ""trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""cars driving past apartment buildings"", ""emoji"": 🏢}, {""phrase"": ""vehicles driving on urban street"", ""emoji"": 🚚}]"
2020-0207-151349-083586,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles in motion under overpass"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians navigating city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""cars driving on street lined buildings"", ""emoji"": '🏙️'}, {""phrase"": ""traffic moving under city overpass"", ""emoji"": '🚧'}]"
2020-0205-103411-106579,"[{""phrase"": ""van driving down city street"", ""emoji"": '🚐'}, {""phrase"": ""van passing by pedestrians"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""van passing other vehicles"", ""emoji"": '🚗'}, {""phrase"": ""van driving past buildings"", ""emoji"": '🏢'}, {""phrase"": ""van making delivery in city"", ""emoji"": '📦'}]"
2020-0206-101736-058848,"[{""phrase"": ""truck and car driving down street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": '🚗'}, {""phrase"": ""cars and trucks on urban road"", ""emoji"": '🚌'}, {""phrase"": ""truck driving on left side of street"", ""emoji"": '🚚'}, {""phrase"": ""cars and pedestrians under city bridge"", ""emoji"": '🌉'}]"
titan-clip_261_000306,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": ""🚶‍♀️""}, {""phrase"": ""cars and bus moving on street"", ""emoji"": ""🚌""}, {""phrase"": ""people carrying backpacks on street"", ""emoji"": ""🎒""}, {""phrase"": ""vehicles driving along city street"", ""emoji"": ""🚗""}, {""phrase"": ""people walking along city sidewalk"", ""emoji"": ""🚶‍♂️""}]"
2020-0218-103119-000360,"[{""phrase"": ""van driving on city street"", ""emoji"": '🚐'}, {""phrase"": ""motorcycle in motion on city road"", ""emoji"": '🚲'}, {""phrase"": ""trees and buildings on city street"", ""emoji"": '🌳'}, {""phrase"": ""van and motorcycle on two-way traffic"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on urban city street"", ""emoji"": '🚌'}]"
2020-0203-114632-054171,"[{""phrase"": ""cars and buses moving on city street"", ""emoji"": 🚌}, {""phrase"": ""silver car driving on right side"", ""emoji"": 🚗}, {""phrase"": ""white truck on left side of road"", ""emoji"": 🚚}, {""phrase"": ""people walking on busy city street"", ""emoji"": 👥}, {""phrase"": ""trees and buildings in city background"", ""emoji"": 🌳}]"
2020-0207-101955-095641,"[{""phrase"": ""car and bus moving on highway"", ""emoji"": 🚌}, {""phrase"": ""vehicles moving on urban highway"", ""emoji"": 🚗}, {""phrase"": ""bus following white car on highway"", ""emoji"": 🚌}, {""phrase"": ""car and bus driving near bridge"", ""emoji"": 🌉}, {""phrase"": ""vehicles on highway with concrete barrier"", ""emoji"": 🚧}]"
titan-clip_761_000126,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""motorcycles driving on city street"", ""emoji"": '🚲'}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""vehicles driving on busy city street"", ""emoji"": '🚌'}]"
2020-0204-103442-058165,"[{""phrase"": ""cars moving on city road"", ""emoji"": 🚗}, {""phrase"": ""cars passing by urban buildings"", ""emoji"": 🏢}, {""phrase"": ""different cars driving on street"", ""emoji"": 🚗}, {""phrase"": ""cars in motion on city street"", ""emoji"": 🚗}, {""phrase"": ""cars driving past city buildings"", ""emoji"": 🏢}]"
titan-clip_402_000378,"[{""phrase"": ""cars and buses moving on city street"", ""emoji"": 🚌}, {""phrase"": ""people carrying handbags walking on sidewalk"", ""emoji"": 👜}, {""phrase"": ""trees lining city street with buildings"", ""emoji"": 🌳}, {""phrase"": ""trucks and cars driving on urban road"", ""emoji"": 🚚}, {""phrase"": ""pedestrians walking on city sidewalk with trees"", ""emoji"": 👣}]"
titan-clip_877_000570,"[{""phrase"": ""truck driving down narrow street"", ""emoji"": ""🚚""}, {""phrase"": ""car following truck in city"", ""emoji"": ""🚗""}, {""phrase"": ""pedestrian crossing city street"", ""emoji"": ""🚶‍♂️""}, {""phrase"": ""person driving car in city"", ""emoji"": ""👩‍💺""}, {""phrase"": ""trees lining city street"", ""emoji"": ""🌳""}]"
titan-clip_698_000102,"[{""phrase"": ""man in white shirt walking down street"", ""emoji"": '👕'}, {""phrase"": ""people walking on narrow street"", ""emoji"": '🚶'}, {""phrase"": ""pedestrians lining commercial street"", ""emoji"": '🏙️'}, {""phrase"": ""man walking among other pedestrians"", ""emoji"": '👥'}, {""phrase"": ""shops and buildings on busy street"", ""emoji"": '🏢'}]"
titan-clip_1253_000444,"[{""phrase"": ""person selling goods on street"", ""emoji"": '🛍️'}, {""phrase"": ""tourists walking with handbags"", ""emoji"": '👜'}, {""phrase"": ""people carrying umbrellas on sidewalk"", ""emoji"": '☂️'}, {""phrase"": ""street vendor holding items"", ""emoji"": '📦'}, {""phrase"": ""people walking in front of shops"", ""emoji"": '🏢'}]"
titan-clip_1258_000414,"[{""phrase"": ""man walking away from camera"", ""emoji"": '👋'}, {""phrase"": ""convenience store in alley"", ""emoji"": '🏬'}, {""phrase"": ""man carrying backpack in alley"", ""emoji"": '🎒'}, {""phrase"": ""person walking in narrow alley"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""store in Japanese city alley"", ""emoji"": '🏮'}]"
2020-0210-101957-059205,"[{""phrase"": ""utility truck with crane on city street"", ""emoji"": '🏗️'}, {""phrase"": ""trees lining urban street with vehicles"", ""emoji"": '🌳'}, {""phrase"": ""large green truck parked in front building"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians walking near construction vehicle"", ""emoji"": '🚧'}, {""phrase"": ""green truck parked on urban street with crane"", ""emoji"": '🚛'}]"
2020-0214-102601-074888,"[{""phrase"": ""black SUV driving down residential street"", ""emoji"": 🚗}, {""phrase"": ""houses and trees lining suburban street"", ""emoji"": 🏠}, {""phrase"": ""vehicle moving on suburban road"", ""emoji"": 🚗}, {""phrase"": ""SUV driving on tree lined street"", ""emoji"": 🌳}, {""phrase"": ""vehicle driving past suburban houses"", ""emoji"": 🏠}]"
2020-0205-103411-051587,"[{""phrase"": ""black van moving on city street"", ""emoji"": 🚐}, {""phrase"": ""silver sedan driving behind van"", ""emoji"": 🚗}, {""phrase"": ""vehicles moving under pedestrian overpass"", ""emoji"": 🚶}, {""phrase"": ""cars and pedestrians on city street"", ""emoji"": 🚗}, {""phrase"": ""van and sedan driving on urban road"", ""emoji"": 🚐}]"
2020-0205-103411-096137,"[{""phrase"": ""cars and trucks in motion on road"", ""emoji"": 🚚}, {""phrase"": ""vehicles navigating through city streets"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks on multi-lane road"", ""emoji"": 🚗}, {""phrase"": ""vehicles moving in different lanes"", ""emoji"": 🛣️}, {""phrase"": ""city traffic with cars and trucks"", ""emoji"": 🚚}]"
2020-0129-144857-056786,"[{""phrase"": ""vehicles driving on city road"", ""emoji"": '🚗'}, {""phrase"": ""cars and motorcycles in motion"", ""emoji"": '🚲'}, {""phrase"": ""traffic lights on city street"", ""emoji"": '⚠️'}, {""phrase"": ""pedestrian on urban sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""city buildings with traffic"", ""emoji"": '🏙️'}]"
2020-0205-152530-061141,"[{""phrase"": ""large trucks moving on highway"", ""emoji"": ""🚚""}, {""phrase"": ""trucks driving on urban highway"", ""emoji"": ""🚛""}, {""phrase"": ""trucks passing under city bridge"", ""emoji"": ""🌉""}, {""phrase"": ""city logistics trucks on highway"", ""emoji"": ""📦""}, {""phrase"": ""trucks traveling on city highway road"", ""emoji"": ""🚗""}]"
2020-0213-143552-064016,"[{""phrase"": ""truck and van turning right at intersection"", ""emoji"": '🚚'}, {""phrase"": ""vehicles and pedestrians in city street"", ""emoji"": '🚗'}, {""phrase"": ""bus and cars driving down city street"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians walking on city street sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""white truck and black van on city road"", ""emoji"": '🚛'}]"
2020-0214-145407-049574,"[{""phrase"": ""black sedan ahead of red taxi moving"", ""emoji"": 🚗}, {""phrase"": ""truck and bus on city street"", ""emoji"": 🚌}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👣}, {""phrase"": ""vehicles moving on city street bridge"", ""emoji"": 🌉}, {""phrase"": ""people walking near city buildings"", ""emoji"": 🏙️}]"
2020-0227-153144-012232,"[{""phrase"": ""minivan passing red traffic light"", ""emoji"": 🚦}, {""phrase"": ""pedestrians carrying handbags on sidewalk"", ""emoji"": 👜}, {""phrase"": ""vehicle driving on right side road"", ""emoji"": 🚗}, {""phrase"": ""people walking near urban buildings"", ""emoji"": 🏙️}, {""phrase"": ""trees surrounding city street scene"", ""emoji"": 🌳}]"
2020-0214-102601-083007,"[{""phrase"": ""white sedan driving past black SUV"", ""emoji"": '🚗'}, {""phrase"": ""black SUV parked on urban street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles on street with building background"", ""emoji"": '🏢'}, {""phrase"": ""sedan moving past parked SUV"", ""emoji"": '🚗'}, {""phrase"": ""urban street with tree and vehicles"", ""emoji"": '🌳'}]"
2020-0129-105040-057471,"[{""phrase"": ""person walking with backpack on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""people carrying handbags walking on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""truck parked on residential street"", ""emoji"": '🚚'}, {""phrase"": ""person walking at pedestrian crossing"", ""emoji"": '🚶'}, {""phrase"": ""houses on typical Japanese residential street"", ""emoji"": '🏠'}]"
titan-clip_1348_000432,"[{""phrase"": ""people walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""building with panda sign"", ""emoji"": '🐼'}, {""phrase"": ""pedestrians in front of colorful building"", ""emoji"": '🏢'}, {""phrase"": ""people going about daily routines"", ""emoji"": '🕒'}, {""phrase"": ""street filled with buildings and signs"", ""emoji"": '🏙️'}]"
2020-0127-132751-104545,"[{""phrase"": ""silver van driving on right side"", ""emoji"": 🚐}, {""phrase"": ""van driving on busy urban street"", ""emoji"": 🚗}, {""phrase"": ""cars and motorcycle passing by van"", ""emoji"": 🛣️}, {""phrase"": ""van turning on city street"", ""emoji"": ⬅️}, {""phrase"": ""van moving on road with buildings"", ""emoji"": 🏙️}]"
2020-0207-151349-092422,"[{""phrase"": ""truck transporting goods on city street"", ""emoji"": ""🚚""}, {""phrase"": ""cars and bus moving in one direction"", ""emoji"": ""🚌""}, {""phrase"": ""vehicles driving past tall buildings"", ""emoji"": ""🏙️""}, {""phrase"": ""large truck driving with smaller car behind"", ""emoji"": ""🚗""}, {""phrase"": ""mix of public and private transportation"", ""emoji"": ""🚌""}]"
2020-0228-102841-063103,"[{""phrase"": ""cars and truck driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on city road"", ""emoji"": '🚌'}, {""phrase"": ""trees along city sidewalk"", ""emoji"": '🌳'}, {""phrase"": ""cars moving past city buildings"", ""emoji"": '🏙️'}, {""phrase"": ""vehicles driving on urban street"", ""emoji"": '🚚'}]"
titan-clip_762_000288,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": ""🚶‍♂️""}, {""phrase"": ""people carrying umbrellas on sidewalk"", ""emoji"": ""☂️""}, {""phrase"": ""pedestrians walking in front of shops"", ""emoji"": ""🏙️""}, {""phrase"": ""people walking in front of modern buildings"", ""emoji"": ""🏢""}, {""phrase"": ""people with umbrellas on busy street"", ""emoji"": ""⛈️""}]"
2020-0204-150838-084142,"[{""phrase"": ""car moving towards right on highway"", ""emoji"": '🚗'}, {""phrase"": ""truck moving left on divided highway"", ""emoji"": '🚚'}, {""phrase"": ""vehicles moving in opposite directions"", ""emoji"": '🚗'}, {""phrase"": ""cars on overcast day highway"", ""emoji"": '☁️'}, {""phrase"": ""highway with cars in motion"", ""emoji"": '🚗'}]"
2020-0213-143552-012396,"[{""phrase"": ""blue house with white roof"", ""emoji"": 🏠}, {""phrase"": ""stone wall at street corner"", ""emoji"": 🚧}, {""phrase"": ""cars parked on residential street"", ""emoji"": 🚗}, {""phrase"": ""red and white traffic sign"", ""emoji"": 🚨}, {""phrase"": ""white van parked on street"", ""emoji"": 🚐}]"
titan-clip_1357_000258,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people crossing street at crosswalk"", ""emoji"": '🚦'}, {""phrase"": ""shops lining city street"", ""emoji"": '🏢'}, {""phrase"": ""buildings in dense urban environment"", ""emoji"": '🌆'}, {""phrase"": ""restaurants on busy city street"", ""emoji"": '🍴'}]"
2020-0129-105040-090052,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians crossing at crosswalk"", ""emoji"": 👥}, {""phrase"": ""people walking along sidewalk"", ""emoji"": 👣}, {""phrase"": ""trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""cars driving past large tower"", ""emoji"": 🗼️}]"
titan-clip_599_000090,"[{""phrase"": ""pedestrians walking on city street"", ""emoji"": '🚶'}, {""phrase"": ""cars and bicycles on city street"", ""emoji"": '🚗'}, {""phrase"": ""people carrying backpacks on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""vehicles moving in background traffic"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians crossing at crosswalk"", ""emoji"": '🚦'}]"
2020-0207-101955-097411,"[{""phrase"": ""car driving on right side of road"", ""emoji"": '🚗'}, {""phrase"": ""car driving near concrete barrier"", ""emoji"": '🚧'}, {""phrase"": ""car driving under concrete overpass"", ""emoji"": '🌉'}, {""phrase"": ""car driving alone on highway"", ""emoji"": '🚗'}, {""phrase"": ""car moving on urban highway"", ""emoji"": '🚗'}]"
titan-clip_750_000300,"[{""phrase"": ""person walking on street in Japan"", ""emoji"": '🚶'}, {""phrase"": ""car parked on Japanese residential street"", ""emoji"": '🚗'}, {""phrase"": ""trees lining Japanese street with houses"", ""emoji"": '🌳'}, {""phrase"": ""person with backpack walking on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""Japanese houses with tiled roofs on street"", ""emoji"": '🏠'}]"
2020-0207-101955-018956,"[{""phrase"": ""truck and van driving down city street"", ""emoji"": ""🚚""}, {""phrase"": ""cars and bus moving on city road"", ""emoji"": ""🚌""}, {""phrase"": ""pedestrians walking on urban sidewalks"", ""emoji"": ""🚶""}, {""phrase"": ""vehicles passing by city buildings"", ""emoji"": ""🏙️""}, {""phrase"": ""people walking on city street sidewalks"", ""emoji"": ""👥""}]"
2020-0207-101955-050427,"[{""phrase"": ""cars and buses moving on one way street"", ""emoji"": 🚌}, {""phrase"": ""trucks driving on city street"", ""emoji"": 🚚}, {""phrase"": ""vehicles moving in same direction"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks on urban street"", ""emoji"": 🏙️}, {""phrase"": ""buses and cars in motion on street"", ""emoji"": 🚌}]"
2020-0129-144857-037598,"[{""phrase"": ""cars and buses driving on road"", ""emoji"": 🚌}, {""phrase"": ""vehicles moving under overpass"", ""emoji"": 🚗}, {""phrase"": ""buses and cars in motion"", ""emoji"": 🚌}, {""phrase"": ""cars driving on city street"", ""emoji"": 🚗}, {""phrase"": ""vehicles interacting on urban road"", ""emoji"": 🚌}]"
